outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
21.0,73.0,0.0,0.0,21.0,21.0,21.0,72.0,73.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,72.0,0.0,0.0,21.0,21.0,20.6,73.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,73.0,0.0,0.0,21.0,20.6,20.0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,78.0,0.0,0.0,20.6,20.0,20.0,78.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6,78.0,0.0,0.0,20.0,20.0,19.7,78.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,78.0,0.0,0.0,20.0,19.7,21.0,73.0,65.0,56.0,0.0,0.0,50.0,0.0,0.0,116.0
20.0,73.0,0.0,0.0,19.7,21.0,22.0,65.0,56.0,57.0,0.0,50.0,98.0,0.0,116.0,280.0
19.7,65.0,0.0,0.0,21.0,22.0,24.2,56.0,57.0,53.0,50.0,98.0,127.0,116.0,280.0,423.0
21.0,56.0,50.0,116.0,22.0,24.2,25.0,57.0,53.0,50.0,98.0,127.0,146.0,280.0,423.0,534.0
22.0,57.0,98.0,280.0,24.2,25.0,27.0,53.0,50.0,45.0,127.0,146.0,152.0,423.0,534.0,597.0
24.2,53.0,127.0,423.0,25.0,27.0,27.9,50.0,45.0,41.0,146.0,152.0,156.0,534.0,597.0,579.0
25.0,50.0,146.0,534.0,27.0,27.9,28.0,45.0,41.0,40.0,152.0,156.0,150.0,597.0,579.0,511.0
27.0,45.0,152.0,597.0,27.9,28.0,28.0,41.0,40.0,50.0,156.0,150.0,126.0,579.0,511.0,397.0
27.9,41.0,156.0,579.0,28.0,28.0,25.8,40.0,50.0,59.0,150.0,126.0,89.0,511.0,397.0,233.0
28.0,40.0,150.0,511.0,28.0,25.8,25.0,50.0,59.0,57.0,126.0,89.0,39.0,397.0,233.0,82.0
28.0,50.0,126.0,397.0,25.8,25.0,24.0,59.0,57.0,65.0,89.0,39.0,7.0,233.0,82.0,12.0
25.8,59.0,89.0,233.0,25.0,24.0,23.9,57.0,65.0,64.0,39.0,7.0,0.0,82.0,12.0,0.0
25.0,57.0,39.0,82.0,24.0,23.9,23.0,65.0,64.0,69.0,7.0,0.0,0.0,12.0,0.0,0.0
24.0,65.0,7.0,12.0,23.9,23.0,23.0,64.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
23.9,64.0,0.0,0.0,23.0,23.0,23.0,69.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,69.0,0.0,0.0,23.0,23.0,23.0,69.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,69.0,0.0,0.0,23.0,23.0,23.0,73.0,73.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,73.0,0.0,0.0,23.0,23.0,22.4,73.0,69.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,73.0,0.0,0.0,23.0,22.4,22.0,69.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,69.0,0.0,0.0,22.4,22.0,22.0,74.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
22.4,74.0,0.0,0.0,22.0,22.0,22.3,78.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,78.0,0.0,0.0,22.0,22.3,23.0,78.0,73.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,78.0,0.0,0.0,22.3,23.0,22.0,73.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
22.3,73.0,0.0,0.0,23.0,22.0,22.2,57.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,57.0,0.0,0.0,22.0,22.2,22.0,64.0,65.0,69.0,0.0,0.0,43.0,0.0,0.0,121.0
22.0,64.0,0.0,0.0,22.2,22.0,23.0,65.0,69.0,65.0,0.0,43.0,81.0,0.0,121.0,294.0
22.2,65.0,0.0,0.0,22.0,23.0,23.8,69.0,65.0,62.0,43.0,81.0,99.0,121.0,294.0,475.0
22.0,69.0,43.0,121.0,23.0,23.8,25.0,65.0,62.0,57.0,81.0,99.0,106.0,294.0,475.0,610.0
23.0,65.0,81.0,294.0,23.8,25.0,26.0,62.0,57.0,51.0,99.0,106.0,109.0,475.0,610.0,675.0
23.8,62.0,99.0,475.0,25.0,26.0,27.5,57.0,51.0,43.0,106.0,109.0,129.0,610.0,675.0,637.0
25.0,57.0,106.0,610.0,26.0,27.5,29.0,51.0,43.0,37.0,109.0,129.0,141.0,675.0,637.0,502.0
26.0,51.0,109.0,675.0,27.5,29.0,29.0,43.0,37.0,33.0,129.0,141.0,111.0,637.0,502.0,341.0
27.5,43.0,129.0,637.0,29.0,29.0,28.8,37.0,33.0,34.0,141.0,111.0,75.0,502.0,341.0,213.0
29.0,37.0,141.0,502.0,29.0,28.8,27.0,33.0,34.0,40.0,111.0,75.0,37.0,341.0,213.0,95.0
29.0,33.0,111.0,341.0,28.8,27.0,26.0,34.0,40.0,51.0,75.0,37.0,6.0,213.0,95.0,12.0
28.8,34.0,75.0,213.0,27.0,26.0,26.2,40.0,51.0,50.0,37.0,6.0,0.0,95.0,12.0,0.0
27.0,40.0,37.0,95.0,26.0,26.2,26.0,51.0,50.0,54.0,6.0,0.0,0.0,12.0,0.0,0.0
26.0,51.0,6.0,12.0,26.2,26.0,25.0,50.0,54.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2,50.0,0.0,0.0,26.0,25.0,24.9,54.0,57.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,54.0,0.0,0.0,25.0,24.9,24.0,57.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,57.0,0.0,0.0,24.9,24.0,24.0,60.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9,60.0,0.0,0.0,24.0,24.0,23.4,65.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,65.0,0.0,0.0,24.0,23.4,24.0,65.0,67.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,65.0,0.0,0.0,23.4,24.0,24.0,67.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,67.0,0.0,0.0,24.0,24.0,23.7,65.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,65.0,0.0,0.0,24.0,23.7,23.0,65.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,65.0,0.0,0.0,23.7,23.0,23.0,72.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
23.7,72.0,0.0,0.0,23.0,23.0,22.6,78.0,78.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,78.0,0.0,0.0,23.0,22.6,23.0,78.0,66.0,61.0,0.0,0.0,47.0,0.0,0.0,87.0
23.0,78.0,0.0,0.0,22.6,23.0,23.0,66.0,61.0,53.0,0.0,47.0,93.0,0.0,87.0,212.0
22.6,66.0,0.0,0.0,23.0,23.0,22.2,61.0,53.0,52.0,47.0,93.0,153.0,87.0,212.0,257.0
23.0,61.0,47.0,87.0,23.0,22.2,22.0,53.0,52.0,57.0,93.0,153.0,197.0,212.0,257.0,224.0
23.0,53.0,93.0,212.0,22.2,22.0,21.0,52.0,57.0,53.0,153.0,197.0,207.0,257.0,224.0,219.0
22.2,52.0,153.0,257.0,22.0,21.0,20.7,57.0,53.0,50.0,197.0,207.0,218.0,224.0,219.0,227.0
22.0,57.0,197.0,224.0,21.0,20.7,21.0,53.0,50.0,46.0,207.0,218.0,198.0,219.0,227.0,230.0
21.0,53.0,207.0,219.0,20.7,21.0,21.0,50.0,46.0,46.0,218.0,198.0,156.0,227.0,230.0,210.0
20.7,50.0,218.0,227.0,21.0,21.0,21.6,46.0,46.0,42.0,198.0,156.0,108.0,230.0,210.0,158.0
21.0,46.0,198.0,230.0,21.0,21.6,22.0,46.0,42.0,38.0,156.0,108.0,49.0,210.0,158.0,78.0
21.0,46.0,156.0,210.0,21.6,22.0,21.0,42.0,38.0,35.0,108.0,49.0,8.0,158.0,78.0,15.0
21.6,42.0,108.0,158.0,22.0,21.0,19.9,38.0,35.0,46.0,49.0,8.0,0.0,78.0,15.0,0.0
22.0,38.0,49.0,78.0,21.0,19.9,20.0,35.0,46.0,43.0,8.0,0.0,0.0,15.0,0.0,0.0
21.0,35.0,8.0,15.0,19.9,20.0,19.0,46.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
19.9,46.0,0.0,0.0,20.0,19.0,19.4,43.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,43.0,0.0,0.0,19.0,19.4,19.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,49.0,0.0,0.0,19.4,19.0,20.0,49.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
19.4,49.0,0.0,0.0,19.0,20.0,19.4,49.0,46.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,49.0,0.0,0.0,20.0,19.4,19.0,46.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,46.0,0.0,0.0,19.4,19.0,19.0,48.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
19.4,48.0,0.0,0.0,19.0,19.0,18.7,52.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,52.0,0.0,0.0,19.0,18.7,18.0,52.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,52.0,0.0,0.0,18.7,18.0,18.0,54.0,56.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7,54.0,0.0,0.0,18.0,18.0,17.4,56.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,56.0,0.0,0.0,18.0,17.4,16.0,59.0,60.0,63.0,0.0,0.0,47.0,0.0,0.0,138.0
18.0,59.0,0.0,0.0,17.4,16.0,17.0,60.0,63.0,59.0,0.0,47.0,85.0,0.0,138.0,326.0
17.4,60.0,0.0,0.0,16.0,17.0,18.6,63.0,59.0,55.0,47.0,85.0,112.0,138.0,326.0,500.0
16.0,63.0,47.0,138.0,17.0,18.6,21.0,59.0,55.0,49.0,85.0,112.0,134.0,326.0,500.0,622.0
17.0,59.0,85.0,326.0,18.6,21.0,21.0,55.0,49.0,46.0,112.0,134.0,173.0,500.0,622.0,669.0
18.6,55.0,112.0,500.0,21.0,21.0,21.1,49.0,46.0,46.0,134.0,173.0,239.0,622.0,669.0,606.0
21.0,49.0,134.0,622.0,21.0,21.1,22.0,46.0,46.0,43.0,173.0,239.0,243.0,669.0,606.0,501.0
21.0,46.0,173.0,669.0,21.1,22.0,21.0,46.0,43.0,43.0,239.0,243.0,179.0,606.0,501.0,398.0
21.1,46.0,239.0,606.0,22.0,21.0,21.9,43.0,43.0,45.0,243.0,179.0,110.0,501.0,398.0,262.0
22.0,43.0,243.0,501.0,21.0,21.9,21.0,43.0,45.0,49.0,179.0,110.0,45.0,398.0,262.0,113.0
21.0,43.0,179.0,398.0,21.9,21.0,21.0,45.0,49.0,49.0,110.0,45.0,9.0,262.0,113.0,18.0
21.9,45.0,110.0,262.0,21.0,21.0,20.3,49.0,49.0,52.0,45.0,9.0,0.0,113.0,18.0,0.0
21.0,49.0,45.0,113.0,21.0,20.3,20.0,49.0,52.0,53.0,9.0,0.0,0.0,18.0,0.0,0.0
21.0,49.0,9.0,18.0,20.3,20.0,20.0,52.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20.3,52.0,0.0,0.0,20.0,20.0,19.3,53.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,20.0,19.3,19.0,53.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,19.3,19.0,18.0,54.0,56.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
19.3,54.0,0.0,0.0,19.0,18.0,17.4,56.0,59.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,56.0,0.0,0.0,18.0,17.4,17.0,59.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,59.0,0.0,0.0,17.4,17.0,16.2,62.0,63.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
17.4,62.0,0.0,0.0,17.0,16.2,15.4,63.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,63.0,0.0,0.0,16.2,15.4,15.0,66.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2,66.0,0.0,0.0,15.4,15.0,14.0,69.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
15.4,69.0,0.0,0.0,15.0,14.0,14.4,72.0,77.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,72.0,0.0,0.0,14.0,14.4,14.0,77.0,72.0,72.0,0.0,0.0,45.0,0.0,0.0,140.0
14.0,77.0,0.0,0.0,14.4,14.0,16.0,72.0,72.0,68.0,0.0,45.0,80.0,0.0,140.0,331.0
14.4,72.0,0.0,0.0,14.0,16.0,18.8,72.0,68.0,55.0,45.0,80.0,99.0,140.0,331.0,508.0
14.0,72.0,45.0,140.0,16.0,18.8,21.0,68.0,55.0,46.0,80.0,99.0,110.0,331.0,508.0,635.0
16.0,68.0,80.0,331.0,18.8,21.0,22.0,55.0,46.0,35.0,99.0,110.0,114.0,508.0,635.0,699.0
18.8,55.0,99.0,508.0,21.0,22.0,21.7,46.0,35.0,39.0,110.0,114.0,114.0,635.0,699.0,690.0
21.0,46.0,110.0,635.0,22.0,21.7,21.0,35.0,39.0,43.0,114.0,114.0,118.0,699.0,690.0,609.0
22.0,35.0,114.0,699.0,21.7,21.0,22.0,39.0,43.0,41.0,114.0,118.0,110.0,690.0,609.0,471.0
21.7,39.0,114.0,690.0,21.0,22.0,21.3,43.0,41.0,44.0,118.0,110.0,81.0,609.0,471.0,298.0
21.0,43.0,118.0,609.0,22.0,21.3,21.0,41.0,44.0,46.0,110.0,81.0,41.0,471.0,298.0,120.0
22.0,41.0,110.0,471.0,21.3,21.0,21.0,44.0,46.0,46.0,81.0,41.0,9.0,298.0,120.0,17.0
21.3,44.0,81.0,298.0,21.0,21.0,20.8,46.0,46.0,56.0,41.0,9.0,0.0,120.0,17.0,0.0
21.0,46.0,41.0,120.0,21.0,20.8,20.0,46.0,56.0,56.0,9.0,0.0,0.0,17.0,0.0,0.0
21.0,46.0,9.0,17.0,20.8,20.0,20.0,56.0,56.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
20.8,56.0,0.0,0.0,20.0,20.0,20.0,56.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,56.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,0.0,0.0,20.0,20.0,20.0,60.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,0.0,0.0,20.0,20.0,19.9,56.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,56.0,0.0,0.0,20.0,19.9,20.0,53.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,19.9,20.0,20.0,58.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
19.9,58.0,0.0,0.0,20.0,20.0,20.3,56.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,56.0,0.0,0.0,20.0,20.3,20.0,53.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,20.3,20.0,20.0,54.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
20.3,54.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,60.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,60.0,0.0,0.0,45.0,0.0,0.0,133.0
20.0,60.0,0.0,0.0,20.0,20.0,21.0,60.0,60.0,60.0,0.0,45.0,80.0,0.0,133.0,319.0
20.0,60.0,0.0,0.0,20.0,21.0,21.6,60.0,60.0,55.0,45.0,80.0,99.0,133.0,319.0,494.0
20.0,60.0,45.0,133.0,21.0,21.6,22.0,60.0,55.0,53.0,80.0,99.0,110.0,319.0,494.0,623.0
21.0,60.0,80.0,319.0,21.6,22.0,22.0,55.0,53.0,50.0,99.0,110.0,115.0,494.0,623.0,691.0
21.6,55.0,99.0,494.0,22.0,22.0,22.3,53.0,50.0,46.0,110.0,115.0,116.0,623.0,691.0,690.0
22.0,53.0,110.0,623.0,22.0,22.3,22.0,50.0,46.0,46.0,115.0,116.0,110.0,691.0,690.0,620.0
22.0,50.0,115.0,691.0,22.3,22.0,22.0,46.0,46.0,43.0,116.0,110.0,98.0,690.0,620.0,488.0
22.3,46.0,116.0,690.0,22.0,22.0,22.4,46.0,43.0,40.0,110.0,98.0,78.0,620.0,488.0,310.0
22.0,46.0,110.0,620.0,22.0,22.4,22.0,43.0,40.0,41.0,98.0,78.0,42.0,488.0,310.0,124.0
22.0,43.0,98.0,488.0,22.4,22.0,21.0,40.0,41.0,46.0,78.0,42.0,9.0,310.0,124.0,19.0
22.4,40.0,78.0,310.0,22.0,21.0,20.8,41.0,46.0,45.0,42.0,9.0,0.0,124.0,19.0,0.0
22.0,41.0,42.0,124.0,21.0,20.8,21.0,46.0,45.0,49.0,9.0,0.0,0.0,19.0,0.0,0.0
21.0,46.0,9.0,19.0,20.8,21.0,20.0,45.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20.8,45.0,0.0,0.0,21.0,20.0,20.2,49.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,49.0,0.0,0.0,20.0,20.2,20.0,49.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,20.2,20.0,20.0,52.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20.2,52.0,0.0,0.0,20.0,20.0,19.6,56.0,53.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,56.0,0.0,0.0,20.0,19.6,19.0,53.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,19.6,19.0,20.0,52.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
19.6,52.0,0.0,0.0,19.0,20.0,19.8,52.0,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,52.0,0.0,0.0,20.0,19.8,19.0,49.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,19.8,19.0,19.0,50.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
19.8,50.0,0.0,0.0,19.0,19.0,19.0,56.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,56.0,0.0,0.0,19.0,19.0,19.0,52.0,53.0,56.0,0.0,0.0,48.0,0.0,0.0,126.0
19.0,52.0,0.0,0.0,19.0,19.0,20.0,53.0,56.0,53.0,0.0,48.0,90.0,0.0,126.0,303.0
19.0,53.0,0.0,0.0,19.0,20.0,20.2,56.0,53.0,53.0,48.0,90.0,132.0,126.0,303.0,459.0
19.0,56.0,48.0,126.0,20.0,20.2,21.0,53.0,53.0,49.0,90.0,132.0,150.0,303.0,459.0,594.0
20.0,53.0,90.0,303.0,20.2,21.0,21.0,53.0,49.0,49.0,132.0,150.0,140.0,459.0,594.0,684.0
20.2,53.0,132.0,459.0,21.0,21.0,21.5,49.0,49.0,48.0,150.0,140.0,131.0,594.0,684.0,684.0
21.0,49.0,150.0,594.0,21.0,21.5,21.0,49.0,48.0,49.0,140.0,131.0,129.0,684.0,684.0,607.0
21.0,49.0,140.0,684.0,21.5,21.0,21.0,48.0,49.0,53.0,131.0,129.0,119.0,684.0,607.0,473.0
21.5,48.0,131.0,684.0,21.0,21.0,20.9,49.0,53.0,53.0,129.0,119.0,88.0,607.0,473.0,304.0
21.0,49.0,129.0,607.0,21.0,20.9,21.0,53.0,53.0,49.0,119.0,88.0,46.0,473.0,304.0,125.0
21.0,53.0,119.0,473.0,20.9,21.0,20.0,53.0,49.0,56.0,88.0,46.0,10.0,304.0,125.0,20.0
20.9,53.0,88.0,304.0,21.0,20.0,20.0,49.0,56.0,53.0,46.0,10.0,0.0,125.0,20.0,0.0
21.0,49.0,46.0,125.0,20.0,20.0,20.0,56.0,53.0,49.0,10.0,0.0,0.0,20.0,0.0,0.0
20.0,56.0,10.0,20.0,20.0,20.0,20.0,53.0,49.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,53.0,0.0,0.0,20.0,20.0,20.1,49.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,20.0,20.1,20.0,58.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,58.0,0.0,0.0,20.1,20.0,20.0,49.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
20.1,49.0,0.0,0.0,20.0,20.0,19.7,49.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,20.0,19.7,20.0,46.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,46.0,0.0,0.0,19.7,20.0,20.0,46.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,46.0,0.0,0.0,20.0,20.0,19.0,49.0,49.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,20.0,19.0,19.0,49.0,53.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,49.0,0.0,0.0,19.0,19.0,19.0,53.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,53.0,0.0,0.0,19.0,19.0,18.8,56.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,56.0,0.0,0.0,19.0,18.8,19.0,56.0,58.0,60.0,0.0,0.0,49.0,0.0,0.0,127.0
19.0,56.0,0.0,0.0,18.8,19.0,20.0,58.0,60.0,53.0,0.0,49.0,94.0,0.0,127.0,313.0
18.8,58.0,0.0,0.0,19.0,20.0,20.2,60.0,53.0,53.0,49.0,94.0,114.0,127.0,313.0,502.0
19.0,60.0,49.0,127.0,20.0,20.2,21.0,53.0,53.0,49.0,94.0,114.0,123.0,313.0,502.0,632.0
20.0,53.0,94.0,313.0,20.2,21.0,21.0,53.0,49.0,53.0,114.0,123.0,143.0,502.0,632.0,675.0
20.2,53.0,114.0,502.0,21.0,21.0,21.1,49.0,53.0,45.0,123.0,143.0,149.0,632.0,675.0,672.0
21.0,49.0,123.0,632.0,21.0,21.1,21.0,53.0,45.0,46.0,143.0,149.0,134.0,675.0,672.0,616.0
21.0,53.0,143.0,675.0,21.1,21.0,20.0,45.0,46.0,37.0,149.0,134.0,118.0,672.0,616.0,479.0
21.1,45.0,149.0,672.0,21.0,20.0,20.7,46.0,37.0,32.0,134.0,118.0,91.0,616.0,479.0,299.0
21.0,46.0,134.0,616.0,20.0,20.7,20.0,37.0,32.0,40.0,118.0,91.0,45.0,479.0,299.0,122.0
20.0,37.0,118.0,479.0,20.7,20.0,21.0,32.0,40.0,45.0,91.0,45.0,10.0,299.0,122.0,20.0
20.7,32.0,91.0,299.0,20.0,21.0,20.4,40.0,45.0,45.0,45.0,10.0,0.0,122.0,20.0,0.0
20.0,40.0,45.0,122.0,21.0,20.4,20.0,45.0,45.0,44.0,10.0,0.0,0.0,20.0,0.0,0.0
21.0,45.0,10.0,20.0,20.4,20.0,20.0,45.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
20.4,45.0,0.0,0.0,20.0,20.0,19.9,44.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,44.0,0.0,0.0,20.0,19.9,19.0,44.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,44.0,0.0,0.0,19.9,19.0,19.0,47.0,45.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
19.9,47.0,0.0,0.0,19.0,19.0,17.8,45.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,45.0,0.0,0.0,19.0,17.8,17.0,47.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,47.0,0.0,0.0,17.8,17.0,17.0,48.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
17.8,48.0,0.0,0.0,17.0,17.0,17.3,47.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,47.0,0.0,0.0,17.0,17.3,17.0,46.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,46.0,0.0,0.0,17.3,17.0,15.0,46.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,46.0,0.0,0.0,17.0,15.0,14.2,34.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,34.0,0.0,0.0,15.0,14.2,15.0,46.0,39.0,39.0,0.0,0.0,46.0,0.0,0.0,145.0
15.0,46.0,0.0,0.0,14.2,15.0,17.0,39.0,39.0,32.0,0.0,46.0,82.0,0.0,145.0,342.0
14.2,39.0,0.0,0.0,15.0,17.0,19.4,39.0,32.0,27.0,46.0,82.0,101.0,145.0,342.0,527.0
15.0,39.0,46.0,145.0,17.0,19.4,20.2,32.0,27.0,20.0,82.0,101.0,112.0,342.0,527.0,662.0
17.0,32.0,82.0,342.0,19.4,20.2,21.0,27.0,20.0,15.0,101.0,112.0,117.0,527.0,662.0,732.0
19.4,27.0,101.0,527.0,20.2,21.0,20.9,20.0,15.0,21.0,112.0,117.0,117.0,662.0,732.0,731.0
20.2,20.0,112.0,662.0,21.0,20.9,21.0,15.0,21.0,21.0,117.0,117.0,111.0,732.0,731.0,657.0
21.0,15.0,117.0,732.0,20.9,21.0,21.0,21.0,21.0,25.0,117.0,111.0,100.0,731.0,657.0,520.0
20.9,21.0,117.0,731.0,21.0,21.0,20.1,21.0,25.0,29.0,111.0,100.0,81.0,657.0,520.0,334.0
21.0,21.0,111.0,657.0,21.0,20.1,20.0,25.0,29.0,30.0,100.0,81.0,44.0,520.0,334.0,138.0
21.0,25.0,100.0,520.0,20.1,20.0,19.0,29.0,30.0,32.0,81.0,44.0,10.0,334.0,138.0,22.0
20.1,29.0,81.0,334.0,20.0,19.0,18.8,30.0,32.0,34.0,44.0,10.0,0.0,138.0,22.0,0.0
20.0,30.0,44.0,138.0,19.0,18.8,19.0,32.0,34.0,34.0,10.0,0.0,0.0,22.0,0.0,0.0
19.0,32.0,10.0,22.0,18.8,19.0,18.0,34.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
18.8,34.0,0.0,0.0,19.0,18.0,17.5,34.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,34.0,0.0,0.0,18.0,17.5,17.0,46.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,46.0,0.0,0.0,17.5,17.0,16.0,49.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
