outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
38.3,21.0,179.0,871.0,39.0,38.0,37.3,31.0,24.0,34.0,165.0,143.0,113.0,731.0,546.0,339.0
39.0,31.0,165.0,731.0,38.0,37.3,35.0,24.0,34.0,37.0,143.0,113.0,67.0,546.0,339.0,146.0
38.0,24.0,143.0,546.0,37.3,35.0,36.0,34.0,37.0,37.0,113.0,67.0,19.0,339.0,146.0,30.0
37.3,34.0,113.0,339.0,35.0,36.0,35.1,37.0,37.0,47.0,67.0,19.0,0.0,146.0,30.0,0.0
35.0,37.0,67.0,146.0,36.0,35.1,34.0,37.0,47.0,41.0,19.0,0.0,0.0,30.0,0.0,0.0
36.0,37.0,19.0,30.0,35.1,34.0,33.0,47.0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
35.1,47.0,0.0,0.0,34.0,33.0,32.6,41.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,41.0,0.0,0.0,33.0,32.6,32.0,53.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,53.0,0.0,0.0,32.6,32.0,31.0,60.0,56.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,60.0,0.0,0.0,32.0,31.0,30.3,56.0,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,56.0,0.0,0.0,31.0,30.3,30.0,66.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,66.0,0.0,0.0,30.3,30.0,29.0,67.0,66.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
30.3,67.0,0.0,0.0,30.0,29.0,29.0,66.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,66.0,0.0,0.0,29.0,29.0,29.0,74.0,74.0,70.0,0.0,0.0,37.0,0.0,0.0,65.0
29.0,74.0,0.0,0.0,29.0,29.0,28.0,74.0,70.0,74.0,0.0,37.0,89.0,0.0,65.0,220.0
29.0,74.0,0.0,0.0,29.0,28.0,29.2,70.0,74.0,68.0,37.0,89.0,129.0,65.0,220.0,423.0
29.0,70.0,37.0,65.0,28.0,29.2,31.0,74.0,68.0,63.0,89.0,129.0,155.0,220.0,423.0,624.0
28.0,74.0,89.0,220.0,29.2,31.0,32.0,68.0,63.0,56.0,129.0,155.0,173.0,423.0,624.0,791.0
29.2,68.0,129.0,423.0,31.0,32.0,34.4,63.0,56.0,49.0,155.0,173.0,184.0,624.0,791.0,904.0
31.0,63.0,155.0,624.0,32.0,34.4,36.0,56.0,49.0,47.0,173.0,184.0,189.0,791.0,904.0,958.0
32.0,56.0,173.0,791.0,34.4,36.0,37.0,49.0,47.0,48.0,184.0,189.0,188.0,904.0,958.0,946.0
34.4,49.0,184.0,904.0,36.0,37.0,38.3,47.0,48.0,36.0,189.0,188.0,180.0,958.0,946.0,867.0
36.0,47.0,189.0,958.0,37.0,38.3,39.0,48.0,36.0,44.0,188.0,180.0,166.0,946.0,867.0,731.0
37.0,48.0,188.0,946.0,38.3,39.0,39.0,36.0,44.0,47.0,180.0,166.0,145.0,867.0,731.0,549.0
38.3,36.0,180.0,867.0,39.0,39.0,39.0,44.0,47.0,49.0,166.0,145.0,114.0,731.0,549.0,342.0
39.0,44.0,166.0,731.0,39.0,39.0,36.0,47.0,49.0,50.0,145.0,114.0,68.0,549.0,342.0,149.0
39.0,47.0,145.0,549.0,39.0,36.0,34.0,49.0,50.0,56.0,114.0,68.0,20.0,342.0,149.0,31.0
39.0,49.0,114.0,342.0,36.0,34.0,32.7,50.0,56.0,60.0,68.0,20.0,0.0,149.0,31.0,0.0
36.0,50.0,68.0,149.0,34.0,32.7,32.0,56.0,60.0,63.0,20.0,0.0,0.0,31.0,0.0,0.0
34.0,56.0,20.0,31.0,32.7,32.0,32.0,60.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,60.0,0.0,0.0,32.0,32.0,31.2,63.0,63.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,63.0,0.0,0.0,32.0,31.2,31.0,63.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,63.0,0.0,0.0,31.2,31.0,31.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
31.2,66.0,0.0,0.0,31.0,31.0,29.5,66.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,66.0,0.0,0.0,31.0,29.5,29.0,66.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,66.0,0.0,0.0,29.5,29.0,28.0,69.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,69.0,0.0,0.0,29.0,28.0,28.0,66.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,66.0,0.0,0.0,28.0,28.0,28.0,70.0,67.0,66.0,0.0,0.0,37.0,0.0,0.0,65.0
28.0,70.0,0.0,0.0,28.0,28.0,28.0,67.0,66.0,62.0,0.0,37.0,89.0,0.0,65.0,218.0
28.0,67.0,0.0,0.0,28.0,28.0,28.2,66.0,62.0,63.0,37.0,89.0,128.0,65.0,218.0,421.0
28.0,66.0,37.0,65.0,28.0,28.2,29.0,62.0,63.0,62.0,89.0,128.0,155.0,218.0,421.0,620.0
28.0,62.0,89.0,218.0,28.2,29.0,31.0,63.0,62.0,55.0,128.0,155.0,173.0,421.0,620.0,784.0
28.2,63.0,128.0,421.0,29.0,31.0,33.9,62.0,55.0,40.0,155.0,173.0,184.0,620.0,784.0,897.0
29.0,62.0,155.0,620.0,31.0,33.9,37.0,55.0,40.0,40.0,173.0,184.0,189.0,784.0,897.0,950.0
31.0,55.0,173.0,784.0,33.9,37.0,37.0,40.0,40.0,40.0,184.0,189.0,187.0,897.0,950.0,937.0
33.9,40.0,184.0,897.0,37.0,37.0,38.0,40.0,40.0,30.0,189.0,187.0,180.0,950.0,937.0,859.0
37.0,40.0,189.0,950.0,37.0,38.0,37.0,40.0,30.0,32.0,187.0,180.0,165.0,937.0,859.0,723.0
37.0,40.0,187.0,937.0,38.0,37.0,36.0,30.0,32.0,33.0,180.0,165.0,144.0,859.0,723.0,542.0
38.0,30.0,180.0,859.0,37.0,36.0,36.0,32.0,33.0,42.0,165.0,144.0,113.0,723.0,542.0,337.0
37.0,32.0,165.0,723.0,36.0,36.0,36.0,33.0,42.0,44.0,144.0,113.0,67.0,542.0,337.0,146.0
36.0,33.0,144.0,542.0,36.0,36.0,36.0,42.0,44.0,39.0,113.0,67.0,19.0,337.0,146.0,30.0
36.0,42.0,113.0,337.0,36.0,36.0,35.0,44.0,39.0,39.0,67.0,19.0,0.0,146.0,30.0,0.0
36.0,44.0,67.0,146.0,36.0,35.0,35.0,39.0,39.0,52.0,19.0,0.0,0.0,30.0,0.0,0.0
36.0,39.0,19.0,30.0,35.0,35.0,35.0,39.0,52.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,39.0,0.0,0.0,35.0,35.0,35.0,52.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,52.0,0.0,0.0,35.0,35.0,35.0,60.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,60.0,0.0,0.0,35.0,35.0,34.0,62.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,62.0,0.0,0.0,35.0,34.0,34.0,64.0,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,64.0,0.0,0.0,34.0,34.0,34.0,68.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,68.0,0.0,0.0,34.0,34.0,34.0,70.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,70.0,0.0,0.0,34.0,34.0,32.2,76.0,75.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,76.0,0.0,0.0,34.0,32.2,32.0,75.0,73.0,71.0,0.0,0.0,37.0,0.0,0.0,65.0
34.0,75.0,0.0,0.0,32.2,32.0,30.0,73.0,71.0,55.0,0.0,37.0,89.0,0.0,65.0,220.0
32.2,73.0,0.0,0.0,32.0,30.0,31.3,71.0,55.0,48.0,37.0,89.0,128.0,65.0,220.0,425.0
32.0,71.0,37.0,65.0,30.0,31.3,34.0,55.0,48.0,34.0,89.0,128.0,155.0,220.0,425.0,626.0
30.0,55.0,89.0,220.0,31.3,34.0,37.0,48.0,34.0,24.0,128.0,155.0,174.0,425.0,626.0,792.0
31.3,48.0,128.0,425.0,34.0,37.0,39.0,34.0,24.0,29.0,155.0,174.0,186.0,626.0,792.0,907.0
34.0,34.0,155.0,626.0,37.0,39.0,42.0,24.0,29.0,24.0,174.0,186.0,191.0,792.0,907.0,959.0
37.0,24.0,174.0,792.0,39.0,42.0,38.0,29.0,24.0,28.0,186.0,191.0,190.0,907.0,959.0,946.0
39.0,29.0,186.0,907.0,42.0,38.0,37.5,24.0,28.0,30.0,191.0,190.0,182.0,959.0,946.0,867.0
42.0,24.0,191.0,959.0,38.0,37.5,36.0,28.0,30.0,35.0,190.0,182.0,167.0,946.0,867.0,729.0
38.0,28.0,190.0,946.0,37.5,36.0,36.0,30.0,35.0,39.0,182.0,167.0,145.0,867.0,729.0,547.0
37.5,30.0,182.0,867.0,36.0,36.0,36.9,35.0,39.0,45.0,167.0,145.0,114.0,729.0,547.0,341.0
36.0,35.0,167.0,729.0,36.0,36.9,36.0,39.0,45.0,50.0,145.0,114.0,68.0,547.0,341.0,148.0
36.0,39.0,145.0,547.0,36.9,36.0,35.0,45.0,50.0,44.0,114.0,68.0,20.0,341.0,148.0,31.0
36.9,45.0,114.0,341.0,36.0,35.0,35.0,50.0,44.0,44.0,68.0,20.0,0.0,148.0,31.0,0.0
36.0,50.0,68.0,148.0,35.0,35.0,35.0,44.0,44.0,57.0,20.0,0.0,0.0,31.0,0.0,0.0
35.0,44.0,20.0,31.0,35.0,35.0,36.0,44.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,44.0,0.0,0.0,35.0,36.0,34.8,57.0,64.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,57.0,0.0,0.0,36.0,34.8,35.0,64.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,64.0,0.0,0.0,34.8,35.0,34.0,69.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
34.8,69.0,0.0,0.0,35.0,34.0,32.6,72.0,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,72.0,0.0,0.0,34.0,32.6,31.0,76.0,79.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,76.0,0.0,0.0,32.6,31.0,30.0,79.0,77.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,79.0,0.0,0.0,31.0,30.0,29.5,77.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,77.0,0.0,0.0,30.0,29.5,30.0,78.0,78.0,78.0,0.0,0.0,37.0,0.0,0.0,64.0
30.0,78.0,0.0,0.0,29.5,30.0,29.0,78.0,78.0,76.0,0.0,37.0,89.0,0.0,64.0,215.0
29.5,78.0,0.0,0.0,30.0,29.0,30.0,78.0,76.0,55.0,37.0,89.0,128.0,64.0,215.0,417.0
30.0,78.0,37.0,64.0,29.0,30.0,32.0,76.0,55.0,49.0,89.0,128.0,155.0,215.0,417.0,616.0
29.0,76.0,89.0,215.0,30.0,32.0,34.0,55.0,49.0,53.0,128.0,155.0,174.0,417.0,616.0,782.0
30.0,55.0,128.0,417.0,32.0,34.0,36.2,49.0,53.0,44.0,155.0,174.0,186.0,616.0,782.0,897.0
32.0,49.0,155.0,616.0,34.0,36.2,38.0,53.0,44.0,40.0,174.0,186.0,191.0,782.0,897.0,951.0
34.0,53.0,174.0,782.0,36.2,38.0,39.0,44.0,40.0,43.0,186.0,191.0,190.0,897.0,951.0,939.0
36.2,44.0,186.0,897.0,38.0,39.0,36.8,40.0,43.0,35.0,191.0,190.0,182.0,951.0,939.0,863.0
38.0,40.0,191.0,951.0,39.0,36.8,38.0,43.0,35.0,31.0,190.0,182.0,169.0,939.0,863.0,729.0
39.0,43.0,190.0,939.0,36.8,38.0,39.0,35.0,31.0,31.0,182.0,169.0,148.0,863.0,729.0,551.0
36.8,35.0,182.0,863.0,38.0,39.0,39.4,31.0,31.0,32.0,169.0,148.0,117.0,729.0,551.0,346.0
38.0,31.0,169.0,729.0,39.0,39.4,39.0,31.0,32.0,37.0,148.0,117.0,70.0,551.0,346.0,152.0
39.0,31.0,148.0,551.0,39.4,39.0,37.0,32.0,37.0,39.0,117.0,70.0,21.0,346.0,152.0,32.0
39.4,32.0,117.0,346.0,39.0,37.0,35.3,37.0,39.0,37.0,70.0,21.0,0.0,152.0,32.0,0.0
39.0,37.0,70.0,152.0,37.0,35.3,34.0,39.0,37.0,44.0,21.0,0.0,0.0,32.0,0.0,0.0
37.0,39.0,21.0,32.0,35.3,34.0,34.0,37.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
35.3,37.0,0.0,0.0,34.0,34.0,33.3,44.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,44.0,0.0,0.0,34.0,33.3,33.0,41.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,41.0,0.0,0.0,33.3,33.0,32.0,44.0,44.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3,44.0,0.0,0.0,33.0,32.0,30.5,44.0,49.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,44.0,0.0,0.0,32.0,30.5,31.0,49.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,49.0,0.0,0.0,30.5,31.0,30.0,54.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,54.0,0.0,0.0,31.0,30.0,28.7,52.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,30.0,28.7,28.0,55.0,58.0,58.0,0.0,0.0,38.0,0.0,0.0,65.0
30.0,55.0,0.0,0.0,28.7,28.0,28.0,58.0,58.0,58.0,0.0,38.0,91.0,0.0,65.0,220.0
28.7,58.0,0.0,0.0,28.0,28.0,28.0,58.0,58.0,58.0,38.0,91.0,131.0,65.0,220.0,426.0
28.0,58.0,38.0,65.0,28.0,28.0,31.0,58.0,58.0,52.0,91.0,131.0,158.0,220.0,426.0,628.0
28.0,58.0,91.0,220.0,28.0,31.0,35.0,58.0,52.0,42.0,131.0,158.0,177.0,426.0,628.0,797.0
28.0,58.0,131.0,426.0,31.0,35.0,35.4,52.0,42.0,37.0,158.0,177.0,190.0,628.0,797.0,917.0
31.0,52.0,158.0,628.0,35.0,35.4,36.0,42.0,37.0,33.0,177.0,190.0,195.0,797.0,917.0,974.0
35.0,42.0,177.0,797.0,35.4,36.0,38.0,37.0,33.0,24.0,190.0,195.0,194.0,917.0,974.0,963.0
35.4,37.0,190.0,917.0,36.0,38.0,37.3,33.0,24.0,25.0,195.0,194.0,186.0,974.0,963.0,884.0
36.0,33.0,195.0,974.0,38.0,37.3,37.0,24.0,25.0,27.0,194.0,186.0,171.0,963.0,884.0,745.0
38.0,24.0,194.0,963.0,37.3,37.0,37.0,25.0,27.0,27.0,186.0,171.0,149.0,884.0,745.0,559.0
37.3,25.0,186.0,884.0,37.0,37.0,36.3,27.0,27.0,30.0,171.0,149.0,118.0,745.0,559.0,349.0
37.0,27.0,171.0,745.0,37.0,36.3,35.0,27.0,30.0,37.0,149.0,118.0,70.0,559.0,349.0,152.0
37.0,27.0,149.0,559.0,36.3,35.0,34.0,30.0,37.0,39.0,118.0,70.0,21.0,349.0,152.0,32.0
36.3,30.0,118.0,349.0,35.0,34.0,33.0,37.0,39.0,41.0,70.0,21.0,0.0,152.0,32.0,0.0
35.0,37.0,70.0,152.0,34.0,33.0,33.0,39.0,41.0,44.0,21.0,0.0,0.0,32.0,0.0,0.0
34.0,39.0,21.0,32.0,33.0,33.0,32.0,41.0,44.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,41.0,0.0,0.0,33.0,32.0,32.1,44.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,44.0,0.0,0.0,32.0,32.1,31.0,43.0,40.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,43.0,0.0,0.0,32.1,31.0,31.0,40.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
32.1,40.0,0.0,0.0,31.0,31.0,30.7,46.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,46.0,0.0,0.0,31.0,30.7,29.0,49.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,49.0,0.0,0.0,30.7,29.0,28.0,49.0,48.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
30.7,49.0,0.0,0.0,29.0,28.0,28.0,48.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,48.0,0.0,0.0,28.0,28.0,27.0,51.0,51.0,54.0,0.0,0.0,37.0,0.0,0.0,64.0
28.0,51.0,0.0,0.0,28.0,27.0,27.0,51.0,54.0,54.0,0.0,37.0,91.0,0.0,64.0,217.0
28.0,51.0,0.0,0.0,27.0,27.0,28.0,54.0,54.0,55.0,37.0,91.0,131.0,64.0,217.0,419.0
27.0,54.0,37.0,64.0,27.0,28.0,30.0,54.0,55.0,49.0,91.0,131.0,159.0,217.0,419.0,618.0
27.0,54.0,91.0,217.0,28.0,30.0,32.0,55.0,49.0,43.0,131.0,159.0,178.0,419.0,618.0,783.0
28.0,55.0,131.0,419.0,30.0,32.0,33.1,49.0,43.0,45.0,159.0,178.0,190.0,618.0,783.0,899.0
30.0,49.0,159.0,618.0,32.0,33.1,33.0,43.0,45.0,49.0,178.0,190.0,195.0,783.0,899.0,953.0
32.0,43.0,178.0,783.0,33.1,33.0,34.0,45.0,49.0,47.0,190.0,195.0,194.0,899.0,953.0,942.0
33.1,45.0,190.0,899.0,33.0,34.0,33.8,49.0,47.0,49.0,195.0,194.0,186.0,953.0,942.0,865.0
33.0,49.0,195.0,953.0,34.0,33.8,34.0,47.0,49.0,47.0,194.0,186.0,171.0,942.0,865.0,728.0
34.0,47.0,194.0,942.0,33.8,34.0,34.0,49.0,47.0,50.0,186.0,171.0,148.0,865.0,728.0,546.0
33.8,49.0,186.0,865.0,34.0,34.0,34.0,47.0,50.0,53.0,171.0,148.0,117.0,728.0,546.0,340.0
34.0,47.0,171.0,728.0,34.0,34.0,34.0,50.0,53.0,53.0,148.0,117.0,70.0,546.0,340.0,149.0
34.0,50.0,148.0,546.0,34.0,34.0,33.0,53.0,53.0,56.0,117.0,70.0,21.0,340.0,149.0,31.0
34.0,53.0,117.0,340.0,34.0,33.0,31.0,53.0,56.0,70.0,70.0,21.0,0.0,149.0,31.0,0.0
34.0,53.0,70.0,149.0,33.0,31.0,31.0,56.0,70.0,70.0,21.0,0.0,0.0,31.0,0.0,0.0
33.0,56.0,21.0,31.0,31.0,31.0,30.0,70.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,70.0,0.0,0.0,31.0,30.0,30.0,70.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,70.0,0.0,0.0,30.0,30.0,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,30.0,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,30.0,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,30.0,29.0,75.0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,29.0,28.0,75.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,29.0,28.0,27.7,74.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,74.0,0.0,0.0,28.0,27.7,27.0,74.0,76.0,79.0,0.0,0.0,37.0,0.0,0.0,62.0
28.0,74.0,0.0,0.0,27.7,27.0,27.0,76.0,79.0,79.0,0.0,37.0,90.0,0.0,62.0,212.0
27.7,76.0,0.0,0.0,27.0,27.0,27.3,79.0,79.0,76.0,37.0,90.0,130.0,62.0,212.0,411.0
27.0,79.0,37.0,62.0,27.0,27.3,29.0,79.0,76.0,70.0,90.0,130.0,158.0,212.0,411.0,607.0
27.0,79.0,90.0,212.0,27.3,29.0,30.0,76.0,70.0,62.0,130.0,158.0,177.0,411.0,607.0,772.0
27.3,76.0,130.0,411.0,29.0,30.0,32.9,70.0,62.0,47.0,158.0,177.0,189.0,607.0,772.0,887.0
29.0,70.0,158.0,607.0,30.0,32.9,35.0,62.0,47.0,45.0,177.0,189.0,194.0,772.0,887.0,940.0
30.0,62.0,177.0,772.0,32.9,35.0,37.0,47.0,45.0,37.0,189.0,194.0,192.0,887.0,940.0,926.0
32.9,47.0,189.0,887.0,35.0,37.0,36.3,45.0,37.0,40.0,194.0,192.0,184.0,940.0,926.0,848.0
35.0,45.0,194.0,940.0,37.0,36.3,36.0,37.0,40.0,36.0,192.0,184.0,169.0,926.0,848.0,714.0
37.0,37.0,192.0,926.0,36.3,36.0,36.0,40.0,36.0,37.0,184.0,169.0,147.0,848.0,714.0,536.0
36.3,40.0,184.0,848.0,36.0,36.0,34.5,36.0,37.0,41.0,169.0,147.0,116.0,714.0,536.0,335.0
36.0,36.0,169.0,714.0,36.0,34.5,35.0,37.0,41.0,53.0,147.0,116.0,69.0,536.0,335.0,147.0
36.0,37.0,147.0,536.0,34.5,35.0,34.0,41.0,53.0,50.0,116.0,69.0,21.0,335.0,147.0,31.0
34.5,41.0,116.0,335.0,35.0,34.0,34.0,53.0,50.0,44.0,69.0,21.0,0.0,147.0,31.0,0.0
35.0,53.0,69.0,147.0,34.0,34.0,34.0,50.0,44.0,50.0,21.0,0.0,0.0,31.0,0.0,0.0
34.0,50.0,21.0,31.0,34.0,34.0,34.0,44.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,44.0,0.0,0.0,34.0,34.0,32.7,50.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,50.0,0.0,0.0,34.0,32.7,33.0,53.0,62.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,53.0,0.0,0.0,32.7,33.0,32.0,62.0,53.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,62.0,0.0,0.0,33.0,32.0,32.0,53.0,63.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,53.0,0.0,0.0,32.0,32.0,32.0,63.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,63.0,0.0,0.0,32.0,32.0,32.0,75.0,80.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.0,32.0,32.4,80.0,81.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,80.0,0.0,0.0,32.0,32.4,31.0,81.0,82.0,83.0,0.0,0.0,37.0,0.0,0.0,63.0
32.0,81.0,0.0,0.0,32.4,31.0,31.0,82.0,83.0,83.0,0.0,37.0,90.0,0.0,63.0,215.0
32.4,82.0,0.0,0.0,31.0,31.0,31.8,83.0,83.0,75.0,37.0,90.0,131.0,63.0,215.0,418.0
31.0,83.0,37.0,63.0,31.0,31.8,34.0,83.0,75.0,63.0,90.0,131.0,158.0,215.0,418.0,618.0
31.0,83.0,90.0,215.0,31.8,34.0,36.0,75.0,63.0,31.0,131.0,158.0,177.0,418.0,618.0,784.0
31.8,75.0,131.0,418.0,34.0,36.0,38.0,63.0,31.0,32.0,158.0,177.0,190.0,618.0,784.0,898.0
34.0,63.0,158.0,618.0,36.0,38.0,40.0,31.0,32.0,27.0,177.0,190.0,195.0,784.0,898.0,953.0
36.0,31.0,177.0,784.0,38.0,40.0,38.0,32.0,27.0,28.0,190.0,195.0,194.0,898.0,953.0,940.0
38.0,32.0,190.0,898.0,40.0,38.0,40.0,27.0,28.0,34.0,195.0,194.0,185.0,953.0,940.0,861.0
40.0,27.0,195.0,953.0,38.0,40.0,41.0,28.0,34.0,28.0,194.0,185.0,170.0,940.0,861.0,724.0
38.0,28.0,194.0,940.0,40.0,41.0,40.0,34.0,28.0,27.0,185.0,170.0,148.0,861.0,724.0,543.0
40.0,34.0,185.0,861.0,41.0,40.0,39.8,28.0,27.0,24.0,170.0,148.0,117.0,724.0,543.0,340.0
41.0,28.0,170.0,724.0,40.0,39.8,39.0,27.0,24.0,24.0,148.0,117.0,70.0,543.0,340.0,149.0
40.0,27.0,148.0,543.0,39.8,39.0,39.0,24.0,24.0,28.0,117.0,70.0,21.0,340.0,149.0,32.0
39.8,24.0,117.0,340.0,39.0,39.0,38.7,24.0,28.0,27.0,70.0,21.0,0.0,149.0,32.0,0.0
39.0,24.0,70.0,149.0,39.0,38.7,38.0,28.0,27.0,29.0,21.0,0.0,0.0,32.0,0.0,0.0
39.0,28.0,21.0,32.0,38.7,38.0,39.0,27.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
38.7,27.0,0.0,0.0,38.0,39.0,37.8,29.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,29.0,0.0,0.0,39.0,37.8,37.0,35.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,35.0,0.0,0.0,37.8,37.0,36.0,36.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
37.8,36.0,0.0,0.0,37.0,36.0,35.4,44.0,52.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,44.0,0.0,0.0,36.0,35.4,34.0,52.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,52.0,0.0,0.0,35.4,34.0,34.0,58.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
35.4,58.0,0.0,0.0,34.0,34.0,34.0,65.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,65.0,0.0,0.0,34.0,34.0,33.0,70.0,75.0,79.0,0.0,0.0,36.0,0.0,0.0,61.0
34.0,70.0,0.0,0.0,34.0,33.0,34.0,75.0,79.0,80.0,0.0,36.0,88.0,0.0,61.0,209.0
34.0,75.0,0.0,0.0,33.0,34.0,33.2,79.0,80.0,74.0,36.0,88.0,128.0,61.0,209.0,405.0
33.0,79.0,36.0,61.0,34.0,33.2,34.0,80.0,74.0,63.0,88.0,128.0,155.0,209.0,405.0,600.0
34.0,80.0,88.0,209.0,33.2,34.0,36.0,74.0,63.0,44.0,128.0,155.0,190.0,405.0,600.0,751.0
33.2,74.0,128.0,405.0,34.0,36.0,38.4,63.0,44.0,37.0,155.0,190.0,204.0,600.0,751.0,862.0
34.0,63.0,155.0,600.0,36.0,38.4,40.0,44.0,37.0,37.0,190.0,204.0,196.0,751.0,862.0,925.0
36.0,44.0,190.0,751.0,38.4,40.0,42.0,37.0,37.0,32.0,204.0,196.0,194.0,862.0,925.0,916.0
38.4,37.0,204.0,862.0,40.0,42.0,43.6,37.0,32.0,29.0,196.0,194.0,185.0,925.0,916.0,843.0
