outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
29.7,77.0,0.0,0.0,29.0,29.0,28.7,84.0,84.0,83.0,0.0,0.0,46.0,0.0,0.0,111.0
29.0,84.0,0.0,0.0,29.0,28.7,30.0,84.0,83.0,84.0,0.0,46.0,91.0,0.0,111.0,301.0
29.0,84.0,0.0,0.0,28.7,30.0,32.0,83.0,84.0,75.0,46.0,91.0,119.0,111.0,301.0,505.0
28.7,83.0,46.0,111.0,30.0,32.0,35.0,84.0,75.0,52.0,91.0,119.0,137.0,301.0,505.0,675.0
30.0,84.0,91.0,301.0,32.0,35.0,37.0,75.0,52.0,54.0,119.0,137.0,147.0,505.0,675.0,789.0
32.0,75.0,119.0,505.0,35.0,37.0,39.0,52.0,54.0,40.0,137.0,147.0,150.0,675.0,789.0,833.0
35.0,52.0,137.0,675.0,37.0,39.0,38.7,54.0,40.0,38.0,147.0,150.0,147.0,789.0,833.0,805.0
37.0,54.0,147.0,789.0,39.0,38.7,38.0,40.0,38.0,38.0,150.0,147.0,139.0,833.0,805.0,700.0
39.0,40.0,150.0,833.0,38.7,38.0,38.0,38.0,38.0,39.0,147.0,139.0,123.0,805.0,700.0,541.0
38.7,38.0,147.0,805.0,38.0,38.0,35.7,38.0,39.0,51.0,139.0,123.0,99.0,700.0,541.0,346.0
38.0,38.0,139.0,700.0,38.0,35.7,35.0,39.0,51.0,56.0,123.0,99.0,56.0,541.0,346.0,144.0
38.0,39.0,123.0,541.0,35.7,35.0,34.0,51.0,56.0,63.0,99.0,56.0,14.0,346.0,144.0,25.0
35.7,51.0,99.0,346.0,35.0,34.0,33.2,56.0,63.0,68.0,56.0,14.0,0.0,144.0,25.0,0.0
35.0,56.0,56.0,144.0,34.0,33.2,33.0,63.0,68.0,71.0,14.0,0.0,0.0,25.0,0.0,0.0
34.0,63.0,14.0,25.0,33.2,33.0,32.0,68.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,68.0,0.0,0.0,33.0,32.0,32.1,71.0,75.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,71.0,0.0,0.0,32.0,32.1,32.0,75.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.1,32.0,32.0,76.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.1,76.0,0.0,0.0,32.0,32.0,30.9,75.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.0,30.9,30.0,75.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,30.9,30.0,30.0,70.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
30.9,70.0,0.0,0.0,30.0,30.0,29.8,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,29.8,30.0,75.0,75.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,29.8,30.0,29.0,75.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
29.8,75.0,0.0,0.0,30.0,29.0,29.7,79.0,84.0,84.0,0.0,0.0,46.0,0.0,0.0,111.0
30.0,79.0,0.0,0.0,29.0,29.7,31.0,84.0,84.0,79.0,0.0,46.0,92.0,0.0,111.0,302.0
29.0,84.0,0.0,0.0,29.7,31.0,32.0,84.0,79.0,75.0,46.0,92.0,120.0,111.0,302.0,506.0
29.7,84.0,46.0,111.0,31.0,32.0,35.8,79.0,75.0,58.0,92.0,120.0,136.0,302.0,506.0,677.0
31.0,79.0,92.0,302.0,32.0,35.8,39.0,75.0,58.0,50.0,120.0,136.0,145.0,506.0,677.0,791.0
32.0,75.0,120.0,506.0,35.8,39.0,40.0,58.0,50.0,34.0,136.0,145.0,148.0,677.0,791.0,835.0
35.8,58.0,136.0,677.0,39.0,40.0,39.0,50.0,34.0,38.0,145.0,148.0,146.0,791.0,835.0,806.0
39.0,50.0,145.0,791.0,40.0,39.0,37.0,34.0,38.0,45.0,148.0,146.0,139.0,835.0,806.0,705.0
40.0,34.0,148.0,835.0,39.0,37.0,36.0,38.0,45.0,50.0,146.0,139.0,125.0,806.0,705.0,539.0
39.0,38.0,146.0,806.0,37.0,36.0,35.3,45.0,50.0,54.0,139.0,125.0,100.0,705.0,539.0,334.0
37.0,45.0,139.0,705.0,36.0,35.3,35.0,50.0,54.0,50.0,125.0,100.0,55.0,539.0,334.0,137.0
36.0,50.0,125.0,539.0,35.3,35.0,33.0,54.0,50.0,63.0,100.0,55.0,13.0,334.0,137.0,24.0
35.3,54.0,100.0,334.0,35.0,33.0,32.7,50.0,63.0,70.0,55.0,13.0,0.0,137.0,24.0,0.0
35.0,50.0,55.0,137.0,33.0,32.7,32.0,63.0,70.0,75.0,13.0,0.0,0.0,24.0,0.0,0.0
33.0,63.0,13.0,24.0,32.7,32.0,32.0,70.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,70.0,0.0,0.0,32.0,32.0,32.2,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.0,32.2,32.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.2,32.0,32.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,75.0,0.0,0.0,32.0,32.0,31.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.0,31.0,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,31.0,30.0,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,75.0,0.0,0.0,30.0,30.0,29.8,75.0,75.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,30.0,29.8,29.0,75.0,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,75.0,0.0,0.0,29.8,29.0,29.0,76.0,79.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
29.8,76.0,0.0,0.0,29.0,29.0,28.5,79.0,74.0,80.0,0.0,0.0,47.0,0.0,0.0,109.0
29.0,79.0,0.0,0.0,29.0,28.5,29.0,74.0,80.0,84.0,0.0,47.0,95.0,0.0,109.0,299.0
29.0,74.0,0.0,0.0,28.5,29.0,32.0,80.0,84.0,67.0,47.0,95.0,121.0,109.0,299.0,506.0
28.5,80.0,47.0,109.0,29.0,32.0,34.8,84.0,67.0,46.0,95.0,121.0,135.0,299.0,506.0,678.0
29.0,84.0,95.0,299.0,32.0,34.8,38.0,67.0,46.0,50.0,121.0,135.0,144.0,506.0,678.0,790.0
32.0,67.0,121.0,506.0,34.8,38.0,37.0,46.0,50.0,43.0,135.0,144.0,148.0,678.0,790.0,832.0
34.8,46.0,135.0,678.0,38.0,37.0,37.0,50.0,43.0,40.0,144.0,148.0,145.0,790.0,832.0,802.0
38.0,50.0,144.0,790.0,37.0,37.0,36.0,43.0,40.0,35.0,148.0,145.0,136.0,832.0,802.0,702.0
37.0,43.0,148.0,832.0,37.0,36.0,35.0,40.0,35.0,47.0,145.0,136.0,121.0,802.0,702.0,542.0
37.0,40.0,145.0,802.0,36.0,35.0,35.5,35.0,47.0,47.0,136.0,121.0,96.0,702.0,542.0,341.0
36.0,35.0,136.0,702.0,35.0,35.5,35.0,47.0,47.0,50.0,121.0,96.0,53.0,542.0,341.0,141.0
35.0,47.0,121.0,542.0,35.5,35.0,35.0,47.0,50.0,64.0,96.0,53.0,13.0,341.0,141.0,24.0
35.5,47.0,96.0,341.0,35.0,35.0,35.3,50.0,64.0,70.0,53.0,13.0,0.0,141.0,24.0,0.0
35.0,50.0,53.0,141.0,35.0,35.3,34.0,64.0,70.0,75.0,13.0,0.0,0.0,24.0,0.0,0.0
35.0,64.0,13.0,24.0,35.3,34.0,33.0,70.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
35.3,70.0,0.0,0.0,34.0,33.0,32.6,75.0,80.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,75.0,0.0,0.0,33.0,32.6,32.0,80.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,80.0,0.0,0.0,32.6,32.0,32.0,71.0,75.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,71.0,0.0,0.0,32.0,32.0,30.9,75.0,67.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,75.0,0.0,0.0,32.0,30.9,30.0,67.0,69.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,67.0,0.0,0.0,30.9,30.0,29.0,69.0,83.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
30.9,69.0,0.0,0.0,30.0,29.0,29.1,83.0,66.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,83.0,0.0,0.0,29.0,29.1,28.0,66.0,85.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,66.0,0.0,0.0,29.1,28.0,28.0,85.0,87.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1,85.0,0.0,0.0,28.0,28.0,27.8,87.0,88.0,65.0,0.0,0.0,47.0,0.0,0.0,107.0
28.0,87.0,0.0,0.0,28.0,27.8,29.0,88.0,65.0,80.0,0.0,47.0,95.0,0.0,107.0,297.0
28.0,88.0,0.0,0.0,27.8,29.0,31.0,65.0,80.0,59.0,47.0,95.0,121.0,107.0,297.0,505.0
27.8,65.0,47.0,107.0,29.0,31.0,32.8,80.0,59.0,64.0,95.0,121.0,134.0,297.0,505.0,677.0
29.0,80.0,95.0,297.0,31.0,32.8,35.0,59.0,64.0,56.0,121.0,134.0,143.0,505.0,677.0,788.0
31.0,59.0,121.0,505.0,32.8,35.0,35.0,64.0,56.0,53.0,134.0,143.0,147.0,677.0,788.0,830.0
32.8,64.0,134.0,677.0,35.0,35.0,35.6,56.0,53.0,50.0,143.0,147.0,143.0,788.0,830.0,801.0
35.0,56.0,143.0,788.0,35.0,35.6,36.0,53.0,50.0,53.0,147.0,143.0,134.0,830.0,801.0,704.0
35.0,53.0,147.0,830.0,35.6,36.0,37.0,50.0,53.0,50.0,143.0,134.0,119.0,801.0,704.0,545.0
35.6,50.0,143.0,801.0,36.0,37.0,36.9,53.0,50.0,48.0,134.0,119.0,95.0,704.0,545.0,342.0
36.0,53.0,134.0,704.0,37.0,36.9,35.0,50.0,48.0,53.0,119.0,95.0,53.0,545.0,342.0,140.0
37.0,50.0,119.0,545.0,36.9,35.0,34.0,48.0,53.0,60.0,95.0,53.0,13.0,342.0,140.0,23.0
36.9,48.0,95.0,342.0,35.0,34.0,33.5,53.0,60.0,62.0,53.0,13.0,0.0,140.0,23.0,0.0
35.0,53.0,53.0,140.0,34.0,33.5,33.0,60.0,62.0,67.0,13.0,0.0,0.0,23.0,0.0,0.0
34.0,60.0,13.0,23.0,33.5,33.0,33.0,62.0,67.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,62.0,0.0,0.0,33.0,33.0,32.8,67.0,63.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,67.0,0.0,0.0,33.0,32.8,32.0,63.0,67.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,63.0,0.0,0.0,32.8,32.0,31.0,67.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
32.8,67.0,0.0,0.0,32.0,31.0,31.0,71.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,71.0,0.0,0.0,31.0,31.0,30.0,75.0,70.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,75.0,0.0,0.0,31.0,30.0,29.0,70.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,70.0,0.0,0.0,30.0,29.0,28.6,79.0,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,79.0,0.0,0.0,29.0,28.6,29.0,84.0,86.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,84.0,0.0,0.0,28.6,29.0,28.0,86.0,84.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,86.0,0.0,0.0,29.0,28.0,28.5,84.0,89.0,84.0,0.0,0.0,45.0,0.0,0.0,110.0
29.0,84.0,0.0,0.0,28.0,28.5,30.0,89.0,84.0,75.0,0.0,45.0,89.0,0.0,110.0,302.0
28.0,89.0,0.0,0.0,28.5,30.0,32.0,84.0,75.0,67.0,45.0,89.0,115.0,110.0,302.0,508.0
28.5,84.0,45.0,110.0,30.0,32.0,33.3,75.0,67.0,64.0,89.0,115.0,131.0,302.0,508.0,677.0
30.0,75.0,89.0,302.0,32.0,33.3,34.0,67.0,64.0,60.0,115.0,131.0,140.0,508.0,677.0,787.0
32.0,67.0,115.0,508.0,33.3,34.0,36.0,64.0,60.0,50.0,131.0,140.0,144.0,677.0,787.0,829.0
33.3,64.0,131.0,677.0,34.0,36.0,36.0,60.0,50.0,43.0,140.0,144.0,142.0,787.0,829.0,798.0
34.0,60.0,140.0,787.0,36.0,36.0,36.0,50.0,43.0,47.0,144.0,142.0,132.0,829.0,798.0,700.0
36.0,50.0,144.0,829.0,36.0,36.0,36.0,43.0,47.0,44.0,142.0,132.0,117.0,798.0,700.0,541.0
36.0,43.0,142.0,798.0,36.0,36.0,35.1,47.0,44.0,51.0,132.0,117.0,95.0,700.0,541.0,339.0
36.0,47.0,132.0,700.0,36.0,35.1,34.0,44.0,51.0,53.0,117.0,95.0,53.0,541.0,339.0,137.0
36.0,44.0,117.0,541.0,35.1,34.0,33.0,51.0,53.0,63.0,95.0,53.0,12.0,339.0,137.0,22.0
35.1,51.0,95.0,339.0,34.0,33.0,32.5,53.0,63.0,63.0,53.0,12.0,0.0,137.0,22.0,0.0
34.0,53.0,53.0,137.0,33.0,32.5,33.0,63.0,63.0,53.0,12.0,0.0,0.0,22.0,0.0,0.0
33.0,63.0,12.0,22.0,32.5,33.0,33.0,63.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,63.0,0.0,0.0,33.0,33.0,32.7,53.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,53.0,0.0,0.0,33.0,32.7,32.0,58.0,56.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,58.0,0.0,0.0,32.7,32.0,33.0,56.0,43.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,56.0,0.0,0.0,32.0,33.0,32.3,43.0,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,43.0,0.0,0.0,33.0,32.3,32.0,55.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,55.0,0.0,0.0,32.3,32.0,32.0,56.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
32.3,56.0,0.0,0.0,32.0,32.0,31.7,58.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,58.0,0.0,0.0,32.0,31.7,31.0,46.0,49.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,46.0,0.0,0.0,31.7,31.0,31.0,49.0,55.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
31.7,49.0,0.0,0.0,31.0,31.0,30.4,55.0,52.0,56.0,0.0,0.0,45.0,0.0,0.0,107.0
31.0,55.0,0.0,0.0,31.0,30.4,31.0,52.0,56.0,49.0,0.0,45.0,91.0,0.0,107.0,293.0
31.0,52.0,0.0,0.0,30.4,31.0,32.0,56.0,49.0,49.0,45.0,91.0,124.0,107.0,293.0,489.0
30.4,56.0,45.0,107.0,31.0,32.0,32.0,49.0,49.0,48.0,91.0,124.0,150.0,293.0,489.0,652.0
31.0,49.0,91.0,293.0,32.0,32.0,33.0,49.0,48.0,44.0,124.0,150.0,164.0,489.0,652.0,762.0
32.0,49.0,124.0,489.0,32.0,33.0,33.0,48.0,44.0,44.0,150.0,164.0,158.0,652.0,762.0,806.0
32.0,48.0,150.0,652.0,33.0,33.0,33.0,44.0,44.0,44.0,164.0,158.0,152.0,762.0,806.0,778.0
33.0,44.0,164.0,762.0,33.0,33.0,33.0,44.0,44.0,44.0,158.0,152.0,142.0,806.0,778.0,683.0
33.0,44.0,158.0,806.0,33.0,33.0,32.0,44.0,44.0,49.0,152.0,142.0,122.0,778.0,683.0,528.0
33.0,44.0,152.0,778.0,33.0,32.0,32.5,44.0,49.0,46.0,142.0,122.0,97.0,683.0,528.0,328.0
33.0,44.0,142.0,683.0,32.0,32.5,32.0,49.0,46.0,49.0,122.0,97.0,51.0,528.0,328.0,132.0
32.0,49.0,122.0,528.0,32.5,32.0,31.0,46.0,49.0,52.0,97.0,51.0,12.0,328.0,132.0,21.0
32.5,46.0,97.0,328.0,32.0,31.0,31.1,49.0,52.0,49.0,51.0,12.0,0.0,132.0,21.0,0.0
32.0,49.0,51.0,132.0,31.0,31.1,31.0,52.0,49.0,49.0,12.0,0.0,0.0,21.0,0.0,0.0
31.0,52.0,12.0,21.0,31.1,31.0,31.0,49.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,49.0,0.0,0.0,31.0,31.0,30.6,49.0,46.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,49.0,0.0,0.0,31.0,30.6,31.0,46.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,46.0,0.0,0.0,30.6,31.0,30.0,51.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
30.6,51.0,0.0,0.0,31.0,30.0,29.1,52.0,55.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,30.0,29.1,28.0,55.0,57.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,55.0,0.0,0.0,29.1,28.0,28.0,57.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1,57.0,0.0,0.0,28.0,28.0,27.4,62.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,62.0,0.0,0.0,28.0,27.4,27.0,58.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,27.4,27.0,27.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
27.4,62.0,0.0,0.0,27.0,27.0,26.5,62.0,62.0,65.0,0.0,0.0,44.0,0.0,0.0,106.0
27.0,62.0,0.0,0.0,27.0,26.5,28.0,62.0,65.0,62.0,0.0,44.0,88.0,0.0,106.0,294.0
27.0,62.0,0.0,0.0,26.5,28.0,30.0,65.0,62.0,55.0,44.0,88.0,116.0,106.0,294.0,496.0
26.5,65.0,44.0,106.0,28.0,30.0,31.3,62.0,55.0,50.0,88.0,116.0,139.0,294.0,496.0,658.0
28.0,62.0,88.0,294.0,30.0,31.3,33.0,55.0,50.0,44.0,116.0,139.0,155.0,496.0,658.0,762.0
30.0,55.0,116.0,496.0,31.3,33.0,33.0,50.0,44.0,41.0,139.0,155.0,154.0,658.0,762.0,808.0
31.3,50.0,139.0,658.0,33.0,33.0,34.1,44.0,41.0,36.0,155.0,154.0,150.0,762.0,808.0,777.0
33.0,44.0,155.0,762.0,33.0,34.1,34.0,41.0,36.0,44.0,154.0,150.0,143.0,808.0,777.0,676.0
33.0,41.0,154.0,808.0,34.1,34.0,33.0,36.0,44.0,46.0,150.0,143.0,122.0,777.0,676.0,522.0
34.1,36.0,150.0,777.0,34.0,33.0,32.6,44.0,46.0,39.0,143.0,122.0,94.0,676.0,522.0,326.0
34.0,44.0,143.0,676.0,33.0,32.6,32.0,46.0,39.0,52.0,122.0,94.0,50.0,522.0,326.0,130.0
33.0,46.0,122.0,522.0,32.6,32.0,31.0,39.0,52.0,55.0,94.0,50.0,11.0,326.0,130.0,20.0
32.6,39.0,94.0,326.0,32.0,31.0,31.1,52.0,55.0,55.0,50.0,11.0,0.0,130.0,20.0,0.0
32.0,52.0,50.0,130.0,31.0,31.1,31.0,55.0,55.0,55.0,11.0,0.0,0.0,20.0,0.0,0.0
31.0,55.0,11.0,20.0,31.1,31.0,31.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,55.0,0.0,0.0,31.0,31.0,30.5,55.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,55.0,0.0,0.0,31.0,30.5,30.0,55.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,55.0,0.0,0.0,30.5,30.0,30.0,58.0,62.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,58.0,0.0,0.0,30.0,30.0,30.1,62.0,66.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,62.0,0.0,0.0,30.0,30.1,30.0,66.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,66.0,0.0,0.0,30.1,30.0,30.0,65.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30.1,65.0,0.0,0.0,30.0,30.0,29.3,70.0,70.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,70.0,0.0,0.0,30.0,29.3,29.0,70.0,73.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,70.0,0.0,0.0,29.3,29.0,29.0,73.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
29.3,73.0,0.0,0.0,29.0,29.0,28.7,74.0,74.0,73.0,0.0,0.0,43.0,0.0,0.0,106.0
29.0,74.0,0.0,0.0,29.0,28.7,30.0,74.0,73.0,62.0,0.0,43.0,87.0,0.0,106.0,293.0
29.0,74.0,0.0,0.0,28.7,30.0,32.0,73.0,62.0,49.0,43.0,87.0,114.0,106.0,293.0,495.0
28.7,73.0,43.0,106.0,30.0,32.0,33.2,62.0,49.0,45.0,87.0,114.0,131.0,293.0,495.0,661.0
30.0,62.0,87.0,293.0,32.0,33.2,35.0,49.0,45.0,50.0,114.0,131.0,140.0,495.0,661.0,770.0
32.0,49.0,114.0,495.0,33.2,35.0,35.0,45.0,50.0,37.0,131.0,140.0,142.0,661.0,770.0,812.0
33.2,45.0,131.0,661.0,35.0,35.0,35.0,50.0,37.0,39.0,140.0,142.0,140.0,770.0,812.0,781.0
35.0,50.0,140.0,770.0,35.0,35.0,34.0,37.0,39.0,41.0,142.0,140.0,132.0,812.0,781.0,680.0
35.0,37.0,142.0,812.0,35.0,34.0,34.0,39.0,41.0,39.0,140.0,132.0,118.0,781.0,680.0,518.0
35.0,39.0,140.0,781.0,34.0,34.0,33.3,41.0,39.0,45.0,132.0,118.0,96.0,680.0,518.0,316.0
34.0,41.0,132.0,680.0,34.0,33.3,33.0,39.0,45.0,44.0,118.0,96.0,52.0,518.0,316.0,123.0
34.0,39.0,118.0,518.0,33.3,33.0,32.0,45.0,44.0,46.0,96.0,52.0,11.0,316.0,123.0,19.0
33.3,45.0,96.0,316.0,33.0,32.0,31.9,44.0,46.0,50.0,52.0,11.0,0.0,123.0,19.0,0.0
33.0,44.0,52.0,123.0,32.0,31.9,32.0,46.0,50.0,43.0,11.0,0.0,0.0,19.0,0.0,0.0
32.0,46.0,11.0,19.0,31.9,32.0,32.0,50.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
31.9,50.0,0.0,0.0,32.0,32.0,31.4,43.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,43.0,0.0,0.0,32.0,31.4,31.0,49.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,49.0,0.0,0.0,31.4,31.0,31.0,52.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
31.4,52.0,0.0,0.0,31.0,31.0,31.1,52.0,66.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,31.0,31.1,31.0,66.0,51.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,66.0,0.0,0.0,31.1,31.0,31.0,51.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,51.0,0.0,0.0,31.0,31.0,30.0,59.0,59.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,59.0,0.0,0.0,31.0,30.0,29.0,59.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,59.0,0.0,0.0,30.0,29.0,28.0,67.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,67.0,0.0,0.0,29.0,28.0,27.5,62.0,70.0,72.0,0.0,0.0,43.0,0.0,0.0,106.0
29.0,62.0,0.0,0.0,28.0,27.5,29.0,70.0,72.0,66.0,0.0,43.0,87.0,0.0,106.0,296.0
28.0,70.0,0.0,0.0,27.5,29.0,31.0,72.0,66.0,63.0,43.0,87.0,114.0,106.0,296.0,500.0
27.5,72.0,43.0,106.0,29.0,31.0,33.0,66.0,63.0,51.0,87.0,114.0,130.0,296.0,500.0,668.0
29.0,66.0,87.0,296.0,31.0,33.0,34.0,63.0,51.0,47.0,114.0,130.0,139.0,500.0,668.0,780.0
31.0,63.0,114.0,500.0,33.0,34.0,33.0,51.0,47.0,49.0,130.0,139.0,141.0,668.0,780.0,822.0
33.0,51.0,130.0,668.0,34.0,33.0,33.1,47.0,49.0,43.0,139.0,141.0,138.0,780.0,822.0,791.0
34.0,47.0,139.0,780.0,33.0,33.1,34.0,49.0,43.0,50.0,141.0,138.0,130.0,822.0,791.0,689.0
33.0,49.0,141.0,822.0,33.1,34.0,34.0,43.0,50.0,47.0,138.0,130.0,115.0,791.0,689.0,527.0
33.1,43.0,138.0,791.0,34.0,34.0,32.7,50.0,47.0,48.0,130.0,115.0,90.0,689.0,527.0,325.0
34.0,50.0,130.0,689.0,34.0,32.7,33.0,47.0,48.0,44.0,115.0,90.0,48.0,527.0,325.0,127.0
34.0,47.0,115.0,527.0,32.7,33.0,32.0,48.0,44.0,49.0,90.0,48.0,11.0,325.0,127.0,19.0
32.7,48.0,90.0,325.0,33.0,32.0,31.7,44.0,49.0,50.0,48.0,11.0,0.0,127.0,19.0,0.0
33.0,44.0,48.0,127.0,32.0,31.7,31.0,49.0,50.0,52.0,11.0,0.0,0.0,19.0,0.0,0.0
32.0,49.0,11.0,19.0,31.7,31.0,31.0,50.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
31.7,50.0,0.0,0.0,31.0,31.0,31.2,52.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,31.0,31.2,31.0,52.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,31.2,31.0,31.0,51.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
31.2,51.0,0.0,0.0,31.0,31.0,30.8,52.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,31.0,30.8,30.0,52.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,30.8,30.0,29.0,55.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
30.8,55.0,0.0,0.0,30.0,29.0,28.9,55.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
